"game_id","move","turn","game_turn_id","ad_id","message","expires_in","probability","reward"
D8s6WGSu,solve,44,64919,XU2QeSst,Help defending steppe in Sharpfair from the intruders,6,Quite likely,"205"
D8s6WGSu,solve,44,64919,UBLMryQ8,Help defending savannah in Frostburg from the intruders,7,Quite likely,"237"
D8s6WGSu,solve,44,64919,MppppPYa,Help defending grassland in Whitechester from the intruders,7,Risky,"221"
D8s6WGSu,solve,44,64919,Bp8zV9he,Help defending village in Fangport from the intruders,7,Risky,"221"
D8s6WGSu,solve,44,64919,zuTODtAp,Help defending steppe in Oldscale from the intruders,6,Piece of cake,"190"
D8s6WGSu,buy,48,64923,IULCtIyf,Help defending foggy riverside in Masondrone from the intruders,7,Walk in the park,"246"
D8s6WGSu,buy,48,64923,q72IUtXe,Help defending woodland in Whitepeak from the intruders,7,Risky,"274"
D8s6WGSu,buy,48,64923,zuTODtAp,Help defending steppe in Oldscale from the intruders,2,Piece of cake,"190"
D8s6WGSu,buy,48,64923,Bp8zV9he,Help defending village in Fangport from the intruders,3,Risky,"221"
D8s6WGSu,buy,48,64923,MppppPYa,Help defending grassland in Whitechester from the intruders,3,Risky,"221"
D8s6WGSu,buy,48,64923,XU2QeSst,Help defending steppe in Sharpfair from the intruders,2,Quite likely,"205"
D8s6WGSu,buy,48,64923,kbZaYmqw,Help defending steppe in Blackfirth from the intruders,3,Piece of cake,"192"
D8s6WGSu,buy,48,64923,Pgr0Wc0P,Help defending manor in Penpeak from the intruders,4,Gamble,"216"
D8s6WGSu,buy,48,64923,"7NZ6KIRD",Help defending island in Ridgepeak from the intruders,5,Piece of cake,"218"
D8s6WGSu,buy,48,64923,I0slxqmR,Help defending forest in Blackbane from the intruders,6,Walk in the park,"227"
D8s6WGSu,solve,49,64924,Bp8zV9he,Help defending village in Fangport from the intruders,2,Risky,"221"
D8s6WGSu,solve,49,64924,zuTODtAp,Help defending steppe in Oldscale from the intruders,1,Piece of cake,"190"
D8s6WGSu,solve,49,64924,XU2QeSst,Help defending steppe in Sharpfair from the intruders,1,Quite likely,"205"
D8s6WGSu,solve,49,64924,I0slxqmR,Help defending forest in Blackbane from the intruders,5,Walk in the park,"227"
D8s6WGSu,solve,49,64924,"7NZ6KIRD",Help defending island in Ridgepeak from the intruders,4,Piece of cake,"218"
D8s6WGSu,solve,49,64924,IULCtIyf,Help defending foggy riverside in Masondrone from the intruders,6,Walk in the park,"246"
D8s6WGSu,solve,49,64924,q72IUtXe,Help defending woodland in Whitepeak from the intruders,6,Risky,"274"
D8s6WGSu,solve,49,64924,Pgr0Wc0P,Help defending manor in Penpeak from the intruders,3,Gamble,"216"
D8s6WGSu,solve,49,64924,kbZaYmqw,Help defending steppe in Blackfirth from the intruders,2,Piece of cake,"192"
D8s6WGSu,solve,49,64924,MppppPYa,Help defending grassland in Whitechester from the intruders,2,Risky,"221"
d9zufGDC,buy,11,63255,MkVE8HFt,Help Willamar Stainthorpe to sell an unordinary weed on the local market,1,Walk in the park,"28"
d9zufGDC,buy,11,63255,U9qEIh4k,Steal horse delivery to Clair Colbert and share some of the profits with the people.,7,Piece of cake,"60"
d9zufGDC,buy,11,63255,kXNjh0H4,Help Raghnaid Dickman to write their biographical novel about their difficulties with a deranged turnips,7,Walk in the park,"24"
d9zufGDC,buy,11,63255,"3xRfhSLI",Create an advertisement campaign for Rusty Linwood to promote their squirrel based business,6,Piece of cake,"33"
d9zufGDC,buy,11,63255,KN6BPoZN,Help Anastasios Hibbert to write their biographical novel about their difficulties with a deranged squirrel,4,Piece of cake,"50"
d9zufGDC,buy,11,63255,MUmOH9b9,Escort Meredith Isaacson to steppe in Eastheart where they can meet with their long lost potatoes,4,Hmmm....,"54"
d9zufGDC,buy,11,63255,"80R6UKWf",Steal house delivery to Ove Belcher and share some of the profits with the people.,4,Piece of cake,"59"
d9zufGDC,buy,11,63255,UQKC9K1E,Help Wahid William to write their biographical novel about their difficulties with a deranged weed,4,Walk in the park,"36"
d9zufGDC,buy,11,63255,Iy0vS03r,Create an advertisement campaign for Marián Stock to promote their turnips based business,4,Hmmm....,"31"
d9zufGDC,buy,11,63255,wg6TaUsA,Help Akhenaton Lincoln to reach an agreement with Kamatchi Kitchens on the matters of disputed chicken,4,Risky,"19"
d9zufGDC,solve,12,63257,U9qEIh4k,Steal horse delivery to Clair Colbert and share some of the profits with the people.,6,Piece of cake,"60"
d9zufGDC,solve,12,63257,TWtTJtCK,Help Niles Hadaway to sell an unordinary sheep on the local market,7,Piece of cake,"16"
d9zufGDC,solve,12,63257,Iy0vS03r,Create an advertisement campaign for Marián Stock to promote their turnips based business,3,Quite likely,"31"
d9zufGDC,solve,12,63257,wg6TaUsA,Help Akhenaton Lincoln to reach an agreement with Kamatchi Kitchens on the matters of disputed chicken,3,Gamble,"19"
d9zufGDC,solve,12,63257,UQKC9K1E,Help Wahid William to write their biographical novel about their difficulties with a deranged weed,3,Piece of cake,"36"
d9zufGDC,solve,12,63257,"80R6UKWf",Steal house delivery to Ove Belcher and share some of the profits with the people.,3,Piece of cake,"59"
d9zufGDC,solve,12,63257,MUmOH9b9,Escort Meredith Isaacson to steppe in Eastheart where they can meet with their long lost potatoes,3,Quite likely,"54"
d9zufGDC,solve,12,63257,KN6BPoZN,Help Anastasios Hibbert to write their biographical novel about their difficulties with a deranged squirrel,3,Piece of cake,"50"
d9zufGDC,solve,12,63257,"3xRfhSLI",Create an advertisement campaign for Rusty Linwood to promote their squirrel based business,5,Piece of cake,"33"
d9zufGDC,solve,12,63257,kXNjh0H4,Help Raghnaid Dickman to write their biographical novel about their difficulties with a deranged turnips,6,Piece of cake,"24"
Eo4VwrJz,buy,14,64011,"2CHU4XEn",Create an advertisement campaign for Katrien Emerson to promote their chicken based business,1,Gamble,"32"
Eo4VwrJz,buy,14,64011,uk1tfJGM,Help Imhotep Chambers to reach an agreement with Sappheire Gylfadóttir on the matters of disputed beer mug,1,Walk in the park,"14"
Eo4VwrJz,buy,14,64011,gl4uVInx,Help Gheorghe Abraham to write their biographical novel about their difficulties with a deranged bucket,1,Quite likely,"23"
Eo4VwrJz,buy,14,64011,LPEbUMMZ,Help Carol Whitaker to sell an unordinary house on the local market,7,Quite likely,"20"
Eo4VwrJz,buy,14,64011,Y7zMLvSe,Help Silver Attwater to sell an unordinary clothes on the local market,7,Piece of cake,"23"
Eo4VwrJz,buy,14,64011,"3owKADUt",Create an advertisement campaign for Athanasi Thorley to promote their weed based business,6,Walk in the park,"30"
Eo4VwrJz,buy,14,64011,V3fBK4vu,Help Harry Benjaminson to write their biographical novel about their difficulties with a deranged chariot,5,Quite likely,"27"
Eo4VwrJz,buy,14,64011,"5Mx8kT7E",Help Odran Nathans to sell an unordinary cat on the local market,3,Hmmm....,"20"
Eo4VwrJz,buy,14,64011,"6SAcJ6VH",Create an advertisement campaign for Madalyn Elliston to promote their horse based business,2,Quite likely,"27"
Eo4VwrJz,buy,14,64011,Pi8hiskT,Help Porcia Hawking to transport a magic potatoes to plains in Oldham,1,Hmmm....,"23"
Eo4VwrJz,solve,15,64012,"3owKADUt",Create an advertisement campaign for Athanasi Thorley to promote their weed based business,5,Walk in the park,"30"
Eo4VwrJz,solve,15,64012,LPEbUMMZ,Help Carol Whitaker to sell an unordinary house on the local market,6,Walk in the park,"20"
Eo4VwrJz,solve,15,64012,Y7zMLvSe,Help Silver Attwater to sell an unordinary clothes on the local market,6,Piece of cake,"23"
Eo4VwrJz,solve,15,64012,V3fBK4vu,Help Harry Benjaminson to write their biographical novel about their difficulties with a deranged chariot,4,Quite likely,"27"
Eo4VwrJz,solve,15,64012,"5Mx8kT7E",Help Odran Nathans to sell an unordinary cat on the local market,2,Hmmm....,"20"
Eo4VwrJz,solve,15,64012,"6SAcJ6VH",Create an advertisement campaign for Madalyn Elliston to promote their horse based business,1,Quite likely,"27"
Eo4VwrJz,solve,15,64012,z5JqBdif,Create an advertisement campaign for Bratoslav Orange to promote their chicken based business,7,Piece of cake,"33"
Eo4VwrJz,solve,15,64012,KPqI126l,Help Ealdgyð Atterberry to write their biographical novel about their difficulties with a deranged chariot,7,Risky,"22"
Eo4VwrJz,solve,15,64012,kCP5iBgK,Steal pot delivery to Hugues Chester and share some of the profits with the people.,7,Sure thing,"66"
Eo4VwrJz,solve,15,64012,qf4C7Ym7,Create an advertisement campaign for Firat Yule to promote their clothes based business,7,Piece of cake,"25"
Eo4VwrJz,buy,22,64019,GlsD7lFI,Infiltrate The Copper Reapers and recover their secrets.,2,Suicide mission,"168"
Eo4VwrJz,buy,22,64019,OyMhKbmf,Rescue Het-heru Kendrick from meadow in Sharpchester where they are attacked by angry turnips,7,Piece of cake,"32"
Eo4VwrJz,buy,22,64019,GEbyCwc2,Rescue Chantelle Alfredson from thrift shoppe in Oldspring where they are attacked by angry beer mug,7,Piece of cake,"30"
Eo4VwrJz,buy,22,64019,Jwt2dz5l,Create an advertisement campaign for Ama Nielson to promote their clothes based business,1,Gamble,"41"
Eo4VwrJz,buy,22,64019,oeZGrUJ2,Rescue Serafeim Scriven from grassland in Ridgebury where they are attacked by angry weed,2,Hmmm....,"38"
Eo4VwrJz,buy,22,64019,"5m5sQ9VC",Steal pan delivery to Anca Porcher and share some of the profits with the people.,4,Sure thing,"59"
Eo4VwrJz,buy,22,64019,I4p2nUEr,Escort Michal Atterberry to peninsula in Ravencawl where they can meet with their long lost house,6,Rather detrimental,"92"
Eo4VwrJz,buy,22,64019,AxeT2sXl,Escort Klas Jacobson to field in Blooddean where they can meet with their long lost dog,6,Hmmm....,"92"
Eo4VwrJz,buy,22,64019,KUr7YEGL,Investigate Valero Strange and find out their relation to the magic squirrel.,3,Suicide mission,"190"
Eo4VwrJz,buy,22,64019,SXwL8pl8,Infiltrate The Yellow Horn Association and recover their secrets.,2,Suicide mission,"139"
Eo4VwrJz,solve,23,64020,AxeT2sXl,Escort Klas Jacobson to field in Blooddean where they can meet with their long lost dog,5,Quite likely,"92"
Eo4VwrJz,solve,23,64020,RwJdboIS,Escort Raharjo Collins to plains in Lightford where they can meet with their long lost pot,7,Quite likely,"73"
Eo4VwrJz,solve,23,64020,GEbyCwc2,Rescue Chantelle Alfredson from thrift shoppe in Oldspring where they are attacked by angry beer mug,6,Piece of cake,"30"
Eo4VwrJz,solve,23,64020,OyMhKbmf,Rescue Het-heru Kendrick from meadow in Sharpchester where they are attacked by angry turnips,6,Piece of cake,"32"
Eo4VwrJz,solve,23,64020,SXwL8pl8,Infiltrate The Yellow Horn Association and recover their secrets.,1,Suicide mission,"139"
Eo4VwrJz,solve,23,64020,GlsD7lFI,Infiltrate The Copper Reapers and recover their secrets.,1,Suicide mission,"168"
Eo4VwrJz,solve,23,64020,oeZGrUJ2,Rescue Serafeim Scriven from grassland in Ridgebury where they are attacked by angry weed,1,Hmmm....,"38"
Eo4VwrJz,solve,23,64020,"5m5sQ9VC",Steal pan delivery to Anca Porcher and share some of the profits with the people.,3,Sure thing,"59"
Eo4VwrJz,solve,23,64020,I4p2nUEr,Escort Michal Atterberry to peninsula in Ravencawl where they can meet with their long lost house,5,Rather detrimental,"92"
Eo4VwrJz,solve,23,64020,KUr7YEGL,Investigate Valero Strange and find out their relation to the magic squirrel.,2,Suicide mission,"190"
Eo4VwrJz,buy,29,64026,TnZOF3Js,Rescue Praise Sampson from thrift shoppe in Fallspring where they are attacked by angry dog,7,Walk in the park,"52"
Eo4VwrJz,buy,29,64026,mhiTxNPu,Steal wagon from Govannon Henryson,2,Walk in the park,"99"
Eo4VwrJz,buy,29,64026,c1Pu5kmO,Steal house from Bulan Shelton,2,Gamble,"91"
Eo4VwrJz,buy,29,64026,RwJdboIS,Escort Raharjo Collins to plains in Lightford where they can meet with their long lost pot,1,Quite likely,"73"
Eo4VwrJz,buy,29,64026,"94im5fVP",Help defending savannah in Towergannon from the intruders,7,Walk in the park,"139"
Eo4VwrJz,buy,29,64026,ckfFqYaN,Investigate Uwe Gardner and find out their relation to the magic pan.,3,Suicide mission,"203"
Eo4VwrJz,buy,29,64026,"1xcowu49",Escort Yin Sanford to field in Southgarden where they can meet with their long lost sheep,2,Rather detrimental,"92"
Eo4VwrJz,buy,29,64026,"3NsoMDtv",Rescue Avguštin Romilly from thrift shoppe in Lowewhyte where they are attacked by angry horse,6,Hmmm....,"36"
Eo4VwrJz,buy,29,64026,sSgDRTx0,Help defending savannah in Ridgedale from the intruders,6,Hmmm....,"133"
Eo4VwrJz,solve,30,64027,"94im5fVP",Help defending savannah in Towergannon from the intruders,6,Walk in the park,"139"
Eo4VwrJz,solve,30,64027,TnZOF3Js,Rescue Praise Sampson from thrift shoppe in Fallspring where they are attacked by angry dog,6,Walk in the park,"52"
Eo4VwrJz,solve,30,64027,"3NsoMDtv",Rescue Avguštin Romilly from thrift shoppe in Lowewhyte where they are attacked by angry horse,5,Hmmm....,"36"
Eo4VwrJz,solve,30,64027,sSgDRTx0,Help defending savannah in Ridgedale from the intruders,5,Hmmm....,"133"
Eo4VwrJz,solve,30,64027,SrSUSqCs,Investigate Seoirse Bristol and find out their relation to the magic chicken.,3,Playing with fire,"204"
Eo4VwrJz,solve,30,64027,c1Pu5kmO,Steal house from Bulan Shelton,1,Gamble,"91"
Eo4VwrJz,solve,30,64027,mhiTxNPu,Steal wagon from Govannon Henryson,1,Walk in the park,"99"
Eo4VwrJz,solve,30,64027,"1xcowu49",Escort Yin Sanford to field in Southgarden where they can meet with their long lost sheep,1,Rather detrimental,"92"
Eo4VwrJz,solve,30,64027,ckfFqYaN,Investigate Uwe Gardner and find out their relation to the magic pan.,2,Suicide mission,"203"
Eo4VwrJz,buy,36,64033,eQgQCHlm,Help defending village in Frostwhyte from the intruders,6,Piece of cake,"141"
Eo4VwrJz,buy,36,64033,N4LNo2QK,Investigate Theudofrid Webster and find out their relation to the magic squirrel.,2,Hmmm....,"229"
Eo4VwrJz,buy,36,64033,vBxuF67S,Infiltrate The Thunder Mambas and recover their secrets.,1,Quite likely,"226"
Eo4VwrJz,buy,36,64033,tAIYjPLi,Investigate Louna Raynerson and find out their relation to the magic horse.,2,Quite likely,"197"
Eo4VwrJz,buy,36,64033,wK1IGEkF,Help defending village in Dornpool from the intruders,7,Hmmm....,"179"
Eo4VwrJz,buy,36,64033,AnxuMkdl,Help defending steppe in Blackgarden from the intruders,7,Quite likely,"165"
Eo4VwrJz,buy,36,64033,mqnjgvgK,Help defending pasture in Northpeak from the intruders,7,Hmmm....,"182"
Eo4VwrJz,buy,36,64033,uI8P7Xd2,Help defending savannah in Greybury from the intruders,2,Risky,"162"
Eo4VwrJz,buy,36,64033,wkSxN5As,Help defending peninsula in Lowekeep from the intruders,2,Quite likely,"168"
Eo4VwrJz,buy,36,64033,TlLsvMtC,Help defending plains in Burnskeep from the intruders,5,Walk in the park,"110"
Eo4VwrJz,solve,37,64034,eQgQCHlm,Help defending village in Frostwhyte from the intruders,5,Piece of cake,"141"
Eo4VwrJz,solve,37,64034,N4LNo2QK,Investigate Theudofrid Webster and find out their relation to the magic squirrel.,1,Hmmm....,"229"
Eo4VwrJz,solve,37,64034,tAIYjPLi,Investigate Louna Raynerson and find out their relation to the magic horse.,1,Quite likely,"197"
Eo4VwrJz,solve,37,64034,wK1IGEkF,Help defending village in Dornpool from the intruders,6,Hmmm....,"179"
Eo4VwrJz,solve,37,64034,AnxuMkdl,Help defending steppe in Blackgarden from the intruders,6,Quite likely,"165"
Eo4VwrJz,solve,37,64034,mqnjgvgK,Help defending pasture in Northpeak from the intruders,6,Hmmm....,"182"
Eo4VwrJz,solve,37,64034,FiHYi3va,Help defending meadow in Fallmoore from the intruders,7,Walk in the park,"171"
Eo4VwrJz,solve,37,64034,uI8P7Xd2,Help defending savannah in Greybury from the intruders,1,Risky,"162"
Eo4VwrJz,solve,37,64034,wkSxN5As,Help defending peninsula in Lowekeep from the intruders,1,Quite likely,"168"
Eo4VwrJz,solve,37,64034,TlLsvMtC,Help defending plains in Burnskeep from the intruders,4,Walk in the park,"110"
Eo4VwrJz,buy,38,64035,J0kW1Pow,Help defending meadow in Voidcrest from the intruders,7,Piece of cake,"131"
Eo4VwrJz,buy,38,64035,TlLsvMtC,Help defending plains in Burnskeep from the intruders,3,Walk in the park,"110"
Eo4VwrJz,buy,38,64035,eQgQCHlm,Help defending village in Frostwhyte from the intruders,4,Piece of cake,"141"
Eo4VwrJz,buy,38,64035,wK1IGEkF,Help defending village in Dornpool from the intruders,5,Hmmm....,"179"
Eo4VwrJz,buy,38,64035,AnxuMkdl,Help defending steppe in Blackgarden from the intruders,5,Quite likely,"165"
Eo4VwrJz,buy,38,64035,mqnjgvgK,Help defending pasture in Northpeak from the intruders,5,Hmmm....,"182"
Eo4VwrJz,buy,38,64035,FiHYi3va,Help defending meadow in Fallmoore from the intruders,6,Walk in the park,"171"
Eo4VwrJz,buy,38,64035,bZec9eaz,Help defending peninsula in Oldfirth from the intruders,7,Quite likely,"131"
Eo4VwrJz,buy,38,64035,djVrCnyQ,Help defending village in Thorndeen from the intruders,7,Quite likely,"175"
Eo4VwrJz,buy,38,64035,DHCa5QUD,Help defending savannah in Ridgespring from the intruders,7,Piece of cake,"113"
Eo4VwrJz,solve,39,64036,AnxuMkdl,Help defending steppe in Blackgarden from the intruders,4,Quite likely,"165"
Eo4VwrJz,solve,39,64036,mqnjgvgK,Help defending pasture in Northpeak from the intruders,4,Quite likely,"182"
Eo4VwrJz,solve,39,64036,FiHYi3va,Help defending meadow in Fallmoore from the intruders,5,Walk in the park,"171"
Eo4VwrJz,solve,39,64036,bZec9eaz,Help defending peninsula in Oldfirth from the intruders,6,Quite likely,"131"
Eo4VwrJz,solve,39,64036,djVrCnyQ,Help defending village in Thorndeen from the intruders,6,Walk in the park,"175"
Eo4VwrJz,solve,39,64036,DHCa5QUD,Help defending savannah in Ridgespring from the intruders,6,Piece of cake,"113"
Eo4VwrJz,solve,39,64036,J0kW1Pow,Help defending meadow in Voidcrest from the intruders,6,Piece of cake,"131"
Eo4VwrJz,solve,39,64036,TlLsvMtC,Help defending plains in Burnskeep from the intruders,2,Walk in the park,"110"
Eo4VwrJz,solve,39,64036,eQgQCHlm,Help defending village in Frostwhyte from the intruders,3,Piece of cake,"141"
Eo4VwrJz,solve,39,64036,wK1IGEkF,Help defending village in Dornpool from the intruders,4,Hmmm....,"179"
Eo4VwrJz,buy,43,64040,"4jIRAYZz",Help defending thrift shoppe in Bloodshaw from the intruders,7,Walk in the park,"160"
Eo4VwrJz,buy,43,64040,bZec9eaz,Help defending peninsula in Oldfirth from the intruders,2,Quite likely,"131"
Eo4VwrJz,buy,43,64040,FiHYi3va,Help defending meadow in Fallmoore from the intruders,1,Walk in the park,"171"
Eo4VwrJz,buy,43,64040,djVrCnyQ,Help defending village in Thorndeen from the intruders,2,Walk in the park,"175"
Eo4VwrJz,buy,43,64040,DHCa5QUD,Help defending savannah in Ridgespring from the intruders,2,Piece of cake,"113"
Eo4VwrJz,buy,43,64040,J0kW1Pow,Help defending meadow in Voidcrest from the intruders,2,Piece of cake,"131"
Eo4VwrJz,buy,43,64040,wfBlfzoV,Help defending steppe in Oldmoore from the intruders,5,Gamble,"142"
Eo4VwrJz,buy,43,64040,e8OUX9M9,Help defending thrift shoppe in Greymountain from the intruders,6,Walk in the park,"144"
Eo4VwrJz,buy,43,64040,cq2wxlQG,Help defending village in Razorbury from the intruders,7,Hmmm....,"164"
Eo4VwrJz,buy,43,64040,Rohm2WYA,Help defending steppe in Sharpwater from the intruders,7,Rather detrimental,"130"
Eo4VwrJz,solve,44,64041,bZec9eaz,Help defending peninsula in Oldfirth from the intruders,1,Quite likely,"131"
Eo4VwrJz,solve,44,64041,T9G6bddY,Help defending village in Thornwhyte from the intruders,7,Piece of cake,"150"
Eo4VwrJz,solve,44,64041,"4jIRAYZz",Help defending thrift shoppe in Bloodshaw from the intruders,6,Walk in the park,"160"
Eo4VwrJz,solve,44,64041,Rohm2WYA,Help defending steppe in Sharpwater from the intruders,6,Rather detrimental,"130"
Eo4VwrJz,solve,44,64041,cq2wxlQG,Help defending village in Razorbury from the intruders,6,Hmmm....,"164"
Eo4VwrJz,solve,44,64041,e8OUX9M9,Help defending thrift shoppe in Greymountain from the intruders,5,Walk in the park,"144"
Eo4VwrJz,solve,44,64041,wfBlfzoV,Help defending steppe in Oldmoore from the intruders,4,Gamble,"142"
Eo4VwrJz,solve,44,64041,J0kW1Pow,Help defending meadow in Voidcrest from the intruders,1,Piece of cake,"131"
Eo4VwrJz,solve,44,64041,DHCa5QUD,Help defending savannah in Ridgespring from the intruders,1,Piece of cake,"113"
Eo4VwrJz,solve,44,64041,djVrCnyQ,Help defending village in Thorndeen from the intruders,1,Walk in the park,"175"
Eo4VwrJz,buy,45,64042,NVPZDckl,Help defending well in Ridgetown from the intruders,7,Hmmm....,"147"
Eo4VwrJz,buy,45,64042,IDXOPcft,Help defending rocky plains in Ridgescale from the intruders,7,Risky,"167"
Eo4VwrJz,buy,45,64042,wfBlfzoV,Help defending steppe in Oldmoore from the intruders,3,Gamble,"142"
Eo4VwrJz,buy,45,64042,e8OUX9M9,Help defending thrift shoppe in Greymountain from the intruders,4,Walk in the park,"144"
Eo4VwrJz,buy,45,64042,cq2wxlQG,Help defending village in Razorbury from the intruders,5,Hmmm....,"164"
Eo4VwrJz,buy,45,64042,Rohm2WYA,Help defending steppe in Sharpwater from the intruders,5,Rather detrimental,"130"
Eo4VwrJz,buy,45,64042,"4jIRAYZz",Help defending thrift shoppe in Bloodshaw from the intruders,5,Walk in the park,"160"
Eo4VwrJz,buy,45,64042,T9G6bddY,Help defending village in Thornwhyte from the intruders,6,Piece of cake,"150"
Eo4VwrJz,buy,45,64042,Xc4sxLkI,Help defending foggy riverside in Metaldrone from the intruders,7,Hmmm....,"200"
Eo4VwrJz,buy,45,64042,MxRGP9vf,Help defending hill in Bloodkeep from the intruders,7,Gamble,"156"
Eo4VwrJz,solve,46,64043,cq2wxlQG,Help defending village in Razorbury from the intruders,4,Hmmm....,"164"
Eo4VwrJz,solve,46,64043,wfBlfzoV,Help defending steppe in Oldmoore from the intruders,2,Hmmm....,"142"
Eo4VwrJz,solve,46,64043,NVPZDckl,Help defending well in Ridgetown from the intruders,6,Hmmm....,"147"
Eo4VwrJz,solve,46,64043,IDXOPcft,Help defending rocky plains in Ridgescale from the intruders,6,Risky,"167"
Eo4VwrJz,solve,46,64043,MxRGP9vf,Help defending hill in Bloodkeep from the intruders,6,Hmmm....,"156"
Eo4VwrJz,solve,46,64043,Xc4sxLkI,Help defending foggy riverside in Metaldrone from the intruders,6,Hmmm....,"200"
Eo4VwrJz,solve,46,64043,T9G6bddY,Help defending village in Thornwhyte from the intruders,5,Piece of cake,"150"
Eo4VwrJz,solve,46,64043,"4jIRAYZz",Help defending thrift shoppe in Bloodshaw from the intruders,4,Walk in the park,"160"
Eo4VwrJz,solve,46,64043,Rohm2WYA,Help defending steppe in Sharpwater from the intruders,4,Rather detrimental,"130"
Eo4VwrJz,solve,46,64043,e8OUX9M9,Help defending thrift shoppe in Greymountain from the intruders,3,Piece of cake,"144"
Eo4VwrJz,buy,50,64047,T9G6bddY,Help defending village in Thornwhyte from the intruders,1,Piece of cake,"150"
Eo4VwrJz,buy,50,64047,MxRGP9vf,Help defending hill in Bloodkeep from the intruders,2,Hmmm....,"156"
Eo4VwrJz,buy,50,64047,IDXOPcft,Help defending rocky plains in Ridgescale from the intruders,2,Risky,"167"
Eo4VwrJz,buy,50,64047,NVPZDckl,Help defending well in Ridgetown from the intruders,2,Hmmm....,"147"
Eo4VwrJz,buy,50,64047,DVJm29PS,Help defending woodland in Metalfair from the intruders,4,Hmmm....,"168"
Eo4VwrJz,buy,50,64047,awjCtAOU,Help defending church in Whitemire from the intruders,5,Suicide mission,"192"
Eo4VwrJz,buy,50,64047,c9Z3wyRG,Help defending cave in Towerhill from the intruders,7,Rather detrimental,"144"
Eo4VwrJz,buy,50,64047,Ms3USNc6,Help defending hill in Newgill from the intruders,7,Risky,"170"
Eo4VwrJz,buy,50,64047,lRjyLPrJ,Help defending island in Millercaster from the intruders,7,Gamble,"161"
Eo4VwrJz,buy,50,64047,c4ImPStJ,Help defending forest in Bleakmoore from the intruders,7,Rather detrimental,"142"
Eo4VwrJz,solve,51,64048,NVPZDckl,Help defending well in Ridgetown from the intruders,1,Hmmm....,"147"
Eo4VwrJz,solve,51,64048,DVJm29PS,Help defending woodland in Metalfair from the intruders,3,Hmmm....,"168"
Eo4VwrJz,solve,51,64048,awjCtAOU,Help defending church in Whitemire from the intruders,4,Suicide mission,"192"
Eo4VwrJz,solve,51,64048,c9Z3wyRG,Help defending cave in Towerhill from the intruders,6,Rather detrimental,"144"
Eo4VwrJz,solve,51,64048,Ms3USNc6,Help defending hill in Newgill from the intruders,6,Risky,"170"
Eo4VwrJz,solve,51,64048,lRjyLPrJ,Help defending island in Millercaster from the intruders,6,Gamble,"161"
Eo4VwrJz,solve,51,64048,c4ImPStJ,Help defending forest in Bleakmoore from the intruders,6,Rather detrimental,"142"
Eo4VwrJz,solve,51,64048,j0hsIRhS,Help defending church in Metalseed from the intruders,7,Quite likely,"166"
Eo4VwrJz,solve,51,64048,IDXOPcft,Help defending rocky plains in Ridgescale from the intruders,1,Gamble,"167"
Eo4VwrJz,solve,51,64048,MxRGP9vf,Help defending hill in Bloodkeep from the intruders,1,Hmmm....,"156"
eXx8KnMV,buy,16,64472,"6pIkh0cb",Help Maritta Fishman to reach an agreement with Donnchadh Kevinson on the matters of disputed squirrel,1,Piece of cake,"13"
eXx8KnMV,buy,16,64472,KrUThGWL,Help Cloelia Imore to write their biographical novel about their difficulties with a deranged beer mug,7,Quite likely,"40"
eXx8KnMV,buy,16,64472,CdjKiLX1,Steal house delivery to Rasa Hayward and share some of the profits with the people.,7,Piece of cake,"55"
eXx8KnMV,buy,16,64472,Qg3d1jKu,Steal squirrel delivery to Basile Studwick and share some of the profits with the people.,6,Piece of cake,"50"
eXx8KnMV,buy,16,64472,"1ZvKawqO",Create an advertisement campaign for Kryštof Bullard to promote their chariot based business,6,Piece of cake,"32"
eXx8KnMV,buy,16,64472,jStXcLDC,Create an advertisement campaign for Mandy Leonard to promote their house based business,6,Hmmm....,"29"
eXx8KnMV,buy,16,64472,"7rcyf3aa",Steal squirrel delivery to Elmer Hawking and share some of the profits with the people.,5,Piece of cake,"55"
eXx8KnMV,buy,16,64472,GpcftAhe,Help Christina Cotterill to sell an unordinary beer mug on the local market,3,Piece of cake,"26"
eXx8KnMV,buy,16,64472,"1VV4vFSG",Create an advertisement campaign for Katee Berryann to promote their sheep based business,1,Gamble,"29"
eXx8KnMV,buy,16,64472,i1char1k,Help Sherilyn Cantrell to write their biographical novel about their difficulties with a deranged house,2,Suicide mission,"27"
eXx8KnMV,solve,17,64473,GpcftAhe,Help Christina Cotterill to sell an unordinary beer mug on the local market,2,Piece of cake,"26"
eXx8KnMV,solve,17,64473,i1char1k,Help Sherilyn Cantrell to write their biographical novel about their difficulties with a deranged house,1,Playing with fire,"27"
eXx8KnMV,solve,17,64473,hv5yOj6U,Help Hope Woodhams to write their biographical novel about their difficulties with a deranged clothes,7,Walk in the park,"26"
eXx8KnMV,solve,17,64473,un6KkOZi,Steal chicken delivery to Mariëlle Hallman and share some of the profits with the people.,7,Piece of cake,"62"
eXx8KnMV,solve,17,64473,KrUThGWL,Help Cloelia Imore to write their biographical novel about their difficulties with a deranged beer mug,6,Quite likely,"40"
eXx8KnMV,solve,17,64473,CdjKiLX1,Steal house delivery to Rasa Hayward and share some of the profits with the people.,6,Piece of cake,"55"
eXx8KnMV,solve,17,64473,Qg3d1jKu,Steal squirrel delivery to Basile Studwick and share some of the profits with the people.,5,Piece of cake,"50"
